Created at [Route Purchase],Price [Route Purchase],Id [Route],Title [Route],Type [Payment],Id [User]
"January 14, 2025 19:02",11.99,8844,Survival in the Sierra: A Driving tour from Tahoe City to Donner Summit,StripePayment,390602
"January 14, 2025 19:08",0.0,4938,Abu Dhabi Skyline Tour,FreePayment,388954
"January 14, 2025 19:09",0.0,4959,Modern Heritage Tour of Downtown Abu Dhabi,FreePayment,388954
"January 14, 2025 19:10",5.99,3114,"Wild, Wicked, and Weird: A Historical Downtown San Francisco Tour",InAppPurchase,263899
"January 14, 2025 19:12",14.99,8299,Sampling San Sebastián: Bite into this Basque City's History and Culture,InAppPurchase,388547
"January 14, 2025 19:17",14.99,9927,Grand Central Terminal: An Audio Tour of its Secrets and Stories with TellBetter,InAppPurchase,390435
"January 14, 2025 19:24",14.99,6698,"Flappers, Beats, Freaks and Punks: A West Village Walking Tour to the Jane Hotel",InAppPurchase,390435
"January 14, 2025 19:26",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390445
"January 14, 2025 19:52",9.99,3985,Hidden Messages from the Sun King: A Guide to the Palace of Versailles' Gardens,InAppPurchase,245678
"January 14, 2025 20:00",19.99,10773,San Diego Driving Tour: Must-See Scenic Sights With a San Diego Local,InAppPurchase,49837
"January 14, 2025 20:01",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390414
"January 14, 2025 20:15",11.99,4492,"Highlights from the historical centre of Coimbra, Portugal’s oldest capital",InAppPurchase,280547
"January 14, 2025 20:17",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,312725
"January 14, 2025 20:18",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,297283
"January 14, 2025 20:21",9.99,10420,Coimbra’s Jewish Heritage: Courage and Resilience in the Medieval Town,InAppPurchase,280547
"January 14, 2025 20:29",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389650
"January 14, 2025 20:40",14.99,9953,The Gilded Age guide: A TellBetter tour of the mansions on Millionaire’s Row,StripePayment,92314
"January 14, 2025 20:45",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,AndroidPayment,390609
"January 14, 2025 20:51",11.99,4954,"Downtown Nashville: Honky Tonks, History and Country Music",StripePayment,390612
"January 14, 2025 21:17",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,390616
"January 14, 2025 21:17",0.0,9541,Wine Geeks Only: Naramata Bench Terroir Driving Tour,FreePayment,390615
"January 14, 2025 21:26",7.99,990,Talking Buildings of Old San Juan,InAppPurchase,349761
"January 14, 2025 21:32",7.99,10212,Spain’s Golden City: A Walk From Plaza Mayor to Salamanca Cathedral,CouponRedemptionResellerReply,390619
"January 14, 2025 21:33",0.0,4360,Know your Oxford: tour with AR for new and prospective students,FreePayment,388353
"January 14, 2025 21:38",0.0,4495,Know your Oxford: tour without AR for new prospective students,FreePayment,388353
"January 14, 2025 21:41",14.99,6558,TellBetter: Self-Guided Walking Tour of New York’s Iconic Central Park,InAppPurchase,390540
"January 14, 2025 22:09",14.99,7779,Secrets of Bryant Park and the New York Public Library: A TellBetter Tour,StripePayment,390622
"January 14, 2025 22:14",19.99,10773,San Diego Driving Tour: Must-See Scenic Sights With a San Diego Local,CouponRedemptionResellerReply,390623
"January 14, 2025 22:14",8.99,6669,"Pride and Folk, Stonewall and Gaslight: A Self-Guided Tour of Greenwich Village",InAppPurchase,390621
"January 14, 2025 22:24",7.99,3910,Fushimi Inari Shrine: An In-Depth Guide,InAppPurchase,387224
"January 14, 2025 22:27",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390626
"January 14, 2025 22:33",6.99,3094,Tromsø: The Paris of the North,CouponRedemptionResellerReply,390625
"January 14, 2025 22:39",0.0,5302,Golden Sands and Pristine Seas: A Coronado Beach Walking Tour,FreePayment,298076
"January 15, 2025 00:16",9.99,9406,City of Caliphs: A Guide to Córdoba’s Layered History,StripePayment,349761
"January 15, 2025 00:20",9.99,10267,Gateway to the Americas: A Walking Tour Through Seville’s Golden Age,StripePayment,349761
"January 15, 2025 00:58",9.99,9501,History and Architecture: A Tokyo Walking Tour with Context,InAppPurchase,389365
"January 15, 2025 01:44",4.99,514,Big Little India,InAppPurchase,390634
"January 15, 2025 01:45",3.99,2523,The Palafitos of Castro,InAppPurchase,231909
"January 15, 2025 01:52",5.99,2692,Tales of the Past: Tracing Dubai’s origins in Deira,InAppPurchase,390635
"January 15, 2025 02:18",11.99,6704,"Secrets of Sensoji Temple: A Tour of Asakusa’s History, Art and Culture",InAppPurchase,389594
"January 15, 2025 02:19",11.99,6704,"Secrets of Sensoji Temple: A Tour of Asakusa’s History, Art and Culture",InAppPurchase,389596
"January 15, 2025 02:29",11.99,6664,Hard-rock mining in California: A Highway 49 driving tour to Jackson,CouponRedemptionResellerReply,390636
"January 15, 2025 04:17",0.0,10517,Anchorage Mushing District: A Guide to Alaska’s Greatest Sled Dog Races,FreePayment,326214
"January 15, 2025 05:11",7.99,10586,Temples and Dragons: A Walking Tour of Hanoi’s Hoàn Kiếm Lake and its History,InAppPurchase,390639
"January 15, 2025 06:03",7.99,7577,Hamburg Walking Tour: History and Highlights from an Ancient Port City,StripePayment,390642
"January 15, 2025 06:14",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",InAppPurchase,390643
"January 15, 2025 06:16",19.99,9187,The Home of Classical Music: A Tour of Vienna with Context,InAppPurchase,70126
"January 15, 2025 06:57",5.99,2814,The Iconic Architecture of Downtown Dubai,InAppPurchase,257795
"January 15, 2025 07:05",0.0,1446,Lower Cableway Station Audio Guide: In-Queue Entertainment,FreePayment,389381
"January 15, 2025 07:07",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389381
"January 15, 2025 07:08",0.0,1403,Cellar Audio Guide: From Berry to Barrel to Bottle,FreePayment,389381
"January 15, 2025 07:08",0.0,1351,Vineyard Audio Guide: Deep Roots and Trade Routes,FreePayment,389381
"January 15, 2025 07:08",0.0,1402,Museum Audio Guide: Home to South African Wine,FreePayment,389381
"January 15, 2025 07:08",0.0,1298,Cape Point Audio Guide: Funicular Route,FreePayment,389381
"January 15, 2025 07:08",0.0,1095,Cape Point Audio Guide: Lighthouse Walk,FreePayment,389381
"January 15, 2025 07:08",4.99,976,Bo-Kaap: The Village in the City,StripePayment,390647
"January 15, 2025 07:17",5.99,2251,Starting Up in Woodstock,InAppPurchase,389381
"January 15, 2025 07:42",9.99,10160,"Hidden Antwerp Walking Tour: Half a Century of History, Art and Fashion",InAppPurchase,167810
"January 15, 2025 07:46",9.99,4976,Unveiling Geneva's Timeless Charms: A Journey Through Old Town's Rich History,CouponRedemptionResellerReply,390648
"January 15, 2025 07:51",3.99,423,"Alternative Seoul – Hongdae’s B-boys, Makkeolli Men, and Guitar Gods",InAppPurchase,390649
"January 15, 2025 08:04",4.99,1040,The Dark Side of Seoul,InAppPurchase,390649
"January 15, 2025 08:09",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390650
"January 15, 2025 08:16",0.0,1095,Cape Point Audio Guide: Lighthouse Walk,FreePayment,390653
"January 15, 2025 08:17",0.0,1298,Cape Point Audio Guide: Funicular Route,FreePayment,390653
"January 15, 2025 08:49",7.99,8044,"In Love With Valencia: A Tour of Its Landmarks, Markets and Art",AndroidPayment,389832
"January 15, 2025 08:51",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390657
"January 15, 2025 09:07",6.99,3911,The Best of Bordeaux: A Sightseeing Walk,CouponRedemptionCreditReseller,132579
"January 15, 2025 09:12",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,InAppPurchase,193715
"January 15, 2025 09:25",11.99,10294,Cinematic Cardiff Tour: Doctor Who and other filming locations,CouponRedemptionResellerReply,390662
"January 15, 2025 09:25",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390660
"January 15, 2025 09:27",3.99,1225,Cape Town on Foot: The Company's Gardens,AndroidPayment,389650
"January 15, 2025 09:27",6.99,2002,The Golden City of Samarkand,InAppPurchase,390664
"January 15, 2025 09:28",2.99,1391,Cape Town on Foot: St. George’s Cathedral to Greenmarket Square,AndroidPayment,389650
"January 15, 2025 09:31",4.99,976,Bo-Kaap: The Village in the City,AndroidPayment,389650
"January 15, 2025 09:38",7.99,5218,Highlights of Cork: The Rebel City on the River Lee,CouponRedemptionResellerReply,390604
"January 15, 2025 09:38",4.99,2073,Explore Union Street,AndroidPayment,390659
"January 15, 2025 09:42",4.99,2073,Explore Union Street,AndroidPayment,390661
"January 15, 2025 09:42",7.99,8142,Hidden Histories and Remarkable Rivalries: A Cambridge Walking Tour,InAppPurchase,295450
"January 15, 2025 09:47",9.99,10172,Enlightenment in Edinburgh: Exploring the City that Changed the World,StripePayment,390668
"January 15, 2025 09:48",9.99,10172,Enlightenment in Edinburgh: Exploring the City that Changed the World,InAppPurchase,388951
"January 15, 2025 09:48",9.99,10172,Enlightenment in Edinburgh: Exploring the City that Changed the World,AndroidPayment,386945
"January 15, 2025 10:19",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390672
"January 15, 2025 10:21",0.0,2936,Norval Foundation’s Sculpture Garden: A Guide to the Artwork,FreePayment,390673
"January 15, 2025 10:28",0.0,10391,La gira de la aurora boreal,FreePayment,390674
"January 15, 2025 10:29",9.99,10267,Gateway to the Americas: A Walking Tour Through Seville’s Golden Age,AndroidPayment,388971
"January 15, 2025 10:32",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,InAppPurchase,181535
"January 15, 2025 10:33",11.99,8434,"Tarragona Walking Tour: A Guide to Tarraco, Rome’s Other Capital",CouponRedemptionResellerReply,390675
"January 15, 2025 10:34",3.99,4219,Stellenbosch's Dorp Street: Discover the Wagon Way to the Cape,InAppPurchase,390235
"January 15, 2025 11:02",11.99,6655,Ancient Agora of Athens: A guide to its history and legends,InAppPurchase,389658
"January 15, 2025 11:15",9.99,5013,The City on the Rock: Segovia from the Aqueduct to the Alcazar,CouponRedemptionResellerReply,390683
"January 15, 2025 11:17",14.99,6911,"Ronda, Andalucia's 'city of dreams': A walking tour",InAppPurchase,312749
"January 15, 2025 11:27",9.99,4098,Discover Galway's city centre from the Medieval Quarter to the River Corrib,AndroidPayment,390684
"January 15, 2025 11:29",11.99,10986,"Always a bridesmaid, never the bride: A historical walking tour of Southwark",InAppPurchase,258099
"January 15, 2025 11:32",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390686
"January 15, 2025 11:38",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,AndroidPayment,390529
"January 15, 2025 11:39",8.99,5474,Exploring Mayfair: London’s Most Luxurious Neighbourhood,InAppPurchase,390678
"January 15, 2025 11:46",9.99,3264,Le Marais: the Paris neighborhood that has it all!,InAppPurchase,192883
"January 15, 2025 11:53",0.0,12258,Lower Cableway Station Audio Guide: In-Queue Entertainment (Update),FreePayment,337862
"January 15, 2025 11:54",0.0,12259,Upper Cableway Station Audio Guide: Tabletop Walking Tour (Update),FreePayment,337862
"January 15, 2025 12:01",6.99,3418,"Witches, Kidnapping and Mary Queen of Scots: 500 Years of Crime and Punishment",InAppPurchase,390688
"January 15, 2025 12:08",9.99,9696,Lucca‘s Secrets: See the Walled City‘s Historic and Artistic Wonders,CouponRedemptionResellerReply,390690
"January 15, 2025 12:35",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,InAppPurchase,381643
"January 15, 2025 12:37",0.0,12258,Lower Cableway Station Audio Guide: In-Queue Entertainment (Update),FreePayment,272167
"January 15, 2025 12:38",0.0,12259,Upper Cableway Station Audio Guide: Tabletop Walking Tour (Update),FreePayment,272167
"January 15, 2025 12:41",9.99,5013,The City on the Rock: Segovia from the Aqueduct to the Alcazar,StripePayment,349761
"January 15, 2025 12:41",8.99,9495,Right to Roam: A Scenic Hike from Bergen's Fish Market up Mount Fløyen,CouponRedemptionResellerReply,390693
"January 15, 2025 12:45",8.99,3390,Harry Potter’s Edinburgh: From the Castle to Diagon Alley and Elephant House,StripePayment,390695
"January 15, 2025 12:54",7.99,9971,Dramatic Dresden: A Walk through the Historic Old Town,InAppPurchase,144241
"January 15, 2025 12:56",9.99,11101,Run the Ghost Tubes ,CouponRedemptionPaid,332824
"January 15, 2025 13:04",19.99,10731,The Roman Forum and the Palatine Hill with Context: An Audio Tour,AndroidPayment,390697
"January 15, 2025 13:07",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390698
"January 15, 2025 13:11",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390700
"January 15, 2025 13:13",6.99,959,Krakowskie Przedmieście: The fascinating story of the street,CouponRedemptionResellerReply,390701
"January 15, 2025 13:17",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390702
"January 15, 2025 13:19",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390703
"January 15, 2025 13:24",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,389470
"January 15, 2025 13:27",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390705
"January 15, 2025 13:27",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390704
"January 15, 2025 13:38",9.99,6282,Jewel of the South: A local's guide to historic Charleston,InAppPurchase,390206
"January 15, 2025 13:44",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390708
"January 15, 2025 14:02",9.99,5500,A Walk through Historic Savannah: Johnson Square to Independent Presbyterian,CouponRedemptionResellerReply,390710
"January 15, 2025 14:19",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,388807
"January 15, 2025 14:26",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,AndroidPayment,390712
"January 15, 2025 14:36",19.99,9251,Occupation and Liberation with Context: A World War II Tour of Paris,CouponRedemptionPaid,387395
"January 15, 2025 14:39",8.99,2617,Chichen Itza: The Way of Kukulkan,CouponRedemptionResellerReply,243467
"January 15, 2025 14:44",8.99,3390,Harry Potter’s Edinburgh: From the Castle to Diagon Alley and Elephant House,AndroidPayment,332197
"January 15, 2025 14:58",9.99,11129,From Palaces to Parliament: A Tour of The Hague’s Historical Center,AndroidPayment,390714
"January 15, 2025 15:16",7.99,990,Talking Buildings of Old San Juan,AndroidPayment,249633
"January 15, 2025 15:23",7.99,990,Talking Buildings of Old San Juan,AndroidPayment,249638
"January 15, 2025 15:24",9.99,6640,Ocean Drive Historic District: A Self Guided Tour of Newport,CouponRedemptionResellerReply,390720
"January 15, 2025 15:45",6.99,9727,Monastery of Jerónimos: Stories from Lisbon's Glorious Past,InAppPurchase,389383
"January 15, 2025 15:56",9.99,9406,City of Caliphs: A Guide to Córdoba’s Layered History,CouponRedemptionResellerReply,390721
"January 15, 2025 15:58",9.99,6405,"Freedom Trail Audio Tour, from Boston Common to Granary Burial Ground ",StripePayment,390722
"January 15, 2025 16:35",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,297562
"January 15, 2025 16:36",9.99,9448,The French Quarter: A Guide to its 300 Years of History,StripePayment,297562
"January 15, 2025 16:36",7.99,617,Walking the Tremé,StripePayment,297562
"January 15, 2025 16:37",6.99,189,Struttin' Down Royal Street,StripePayment,297562
"January 15, 2025 16:43",11.99,5858,300 Years of War and Peacetime: Charleston’s French Quarter and Beyond,AndroidPayment,390724
"January 15, 2025 16:55",19.99,9111,Madrid Wine Tour with Context,InAppPurchase,144345
"January 15, 2025 16:59",6.99,2983,Let's Tapear! A Guide to Madrid’s Tapas Spots,InAppPurchase,144345
"January 15, 2025 17:00",7.99,7416,Madrid Walking Tour: Manzanares River’s Story from Prehistory to Popular Park,InAppPurchase,144345
"January 15, 2025 17:18",9.99,3583,Aix Walking Tour: History and Renewal in the Medieval Capital of Provence,SwfRedemption,213016
"January 15, 2025 17:37",9.99,4136,"Essential Whitby: A Guide to the Town’s Legends, Treasures and Main Sites",CouponRedemptionReseller,390729
"January 15, 2025 17:44",7.99,4520,A History of Witchcraft in Scotland: From Holyrood Palace to Edinburgh Castle,AndroidPayment,332197
"January 15, 2025 17:47",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,390730
"January 15, 2025 17:49",14.99,9108,The High Line tour by TellBetter: How NYC’s park in the air got off the ground,InAppPurchase,390622
"January 15, 2025 18:06",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,InAppPurchase,390731
"January 15, 2025 18:16",0.0,1402,Museum Audio Guide: Home to South African Wine,FreePayment,390733
"January 15, 2025 18:20",0.0,4246,"Mandarin Oriental Ritz, Madrid: a neighbourhood tour",FreePayment,390736
"January 15, 2025 18:20",0.0,1403,Cellar Audio Guide: From Berry to Barrel to Bottle,FreePayment,390733
"January 15, 2025 18:22",0.0,1351,Vineyard Audio Guide: Deep Roots and Trade Routes,FreePayment,390733
"January 15, 2025 18:45",6.99,10817,St Louis Cemetery No.3: A Guide to New Orleans’ Unique Burial Traditions,StripePayment,390737
"January 15, 2025 18:46",5.99,1972,Downtown São Paulo,CouponRedemptionResellerReply,390738
"January 15, 2025 18:55",5.99,4376,The Carlos Thays Botanical Garden: The Best of a Beautiful Outdoor Museum,AndroidPayment,217546
"January 15, 2025 19:10",7.99,6582,Downtown Tucson walking tour: 300 years of Spanish history along Main Street,InAppPurchase,390727
"January 15, 2025 19:27",9.99,10149,Castel Sant'Angelo with Context: An Audio Guide of Hadrian’s Mausoleum,CouponRedemptionPaid,361768
"January 15, 2025 19:31",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,390741
"January 15, 2025 19:49",0.0,5618,"Mandarin Oriental, New York: landmarks in our neighbourhood",CouponRedemption,390743
"January 15, 2025 19:56",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,390744
"January 15, 2025 20:03",7.99,6528,Hawaii‘s Historic Kingdom: A Walking Tour of Downtown Honolulu and Chinatown,InAppPurchase,381345
"January 15, 2025 20:07",19.99,9745,Bilbao Tour with Context: From the Old Town to the Guggenheim Museum,StripePayment,390746
"January 15, 2025 20:17",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,SwfRedemption,100969
"January 15, 2025 20:17",8.99,852,The Heart of Venice,InAppPurchase,319732
"January 15, 2025 20:28",8.99,2030,Sacramento Urban Mural Bike Tour,StripePayment,390748
"January 15, 2025 20:29",7.99,617,Walking the Tremé,AndroidPayment,390189
"January 15, 2025 20:32",11.99,6649,California’s Gold Rush: A Highway 49 Driving Tour From Auburn to Placerville,InAppPurchase,390636
"January 15, 2025 20:34",9.99,4617,Medieval Kilkenny: A Sightseeing Tour from the Castle to St. Canice's Cathedral,InAppPurchase,390749
"January 15, 2025 21:00",7.99,5789,Unfolding the Financial District: Design adventures in San Francisco's hub,AndroidPayment,390439
"January 15, 2025 21:01",7.99,5789,Unfolding the Financial District: Design adventures in San Francisco's hub,InAppPurchase,25164
"January 15, 2025 21:15",9.99,9448,The French Quarter: A Guide to its 300 Years of History,StripePayment,390753
"January 15, 2025 21:22",8.99,1987,Carmel-by-the-Sea Driving Tour,InAppPurchase,390754
"January 15, 2025 21:29",14.99,9752,Disneyland to Coastal Bliss: Orange County’s Epic Driving Adventure,CouponRedemptionResellerReply,390759
"January 15, 2025 21:34",9.99,10653,Historical Delfshaven Walking Tour: A Guide to Rotterdam’s Old Town ,InAppPurchase,362864
"January 15, 2025 21:39",9.99,3264,Le Marais: the Paris neighborhood that has it all!,SwfRedemption,379742
"January 15, 2025 21:49",7.99,9243,Ein Spaziergang durch Düsseldorf: Königsallee und Altstadt,CouponRedemptionResellerReply,390761
"January 15, 2025 21:55",6.99,5141,The Best of Piraeus: A Walking Tour Through Time,InAppPurchase,229774
"January 15, 2025 22:14",7.99,2756,The Ghosts of Llandaff,CouponRedemptionResellerReply,390763
"January 15, 2025 22:23",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,390731
"January 15, 2025 22:23",8.99,3349,Ravenna: From Rome to Byzantium and beyond,CouponRedemptionResellerReply,390586
"January 15, 2025 23:07",11.99,5090,Lake Tahoe Driving Tour: From Incline Village to South Lake Tahoe,CouponRedemptionResellerReply,390767
"January 15, 2025 23:12",11.99,10294,Cinematic Cardiff Tour: Doctor Who and other filming locations,CouponRedemptionResellerReply,390769
"January 15, 2025 23:37",9.99,7385,The Dark Side of Zurich: A Walking Tour through Old Town,InAppPurchase,390770
"January 15, 2025 23:43",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,SwfRedemption,390771
"January 15, 2025 23:43",11.99,6704,"Secrets of Sensoji Temple: A Tour of Asakusa’s History, Art and Culture",InAppPurchase,389365
"January 15, 2025 23:48",11.99,3762,Historical Zürich: A Walk through the City of a Thousand Fountains,InAppPurchase,390772
"January 15, 2025 23:48",9.99,3444,La Jolla Walking Tour: Must-see Sights with a La Jolla Local,StripePayment,390773
"January 15, 2025 23:50",9.99,3761,"Latin Quarter tour: The Panthéon, Rue Mouffetard and the best of the Left Bank",InAppPurchase,245678
"January 15, 2025 23:59",9.99,3830,"Haight-Ashbury: Painted Ladies, the Hippie Movement, and the Summer of ‘67 ",CouponRedemptionReseller,390774
"January 16, 2025 00:01",7.99,3910,Fushimi Inari Shrine: An In-Depth Guide,AndroidPayment,130276
"January 16, 2025 01:07",14.99,9927,Grand Central Terminal: An Audio Tour of its Secrets and Stories with TellBetter,InAppPurchase,390621
"January 16, 2025 01:09",14.99,7883,"Rockefeller Center Audio Tour: A Guide to its History, Art and Architecture",InAppPurchase,390621
"January 16, 2025 01:22",6.99,368,The Stories and Histories Across the Singapore River,InAppPurchase,390634
"January 16, 2025 01:47",19.99,10594,Yosemite National Park via Highway 140 (Chinese),CouponRedemptionPaid,390785
"January 16, 2025 01:50",8.99,2738,"A walking tour of Marvellous Melbourne: Birrarung Marr, Block Arcade and beyond",AndroidPayment,185185
"January 16, 2025 01:50",9.99,9448,The French Quarter: A Guide to its 300 Years of History,StripePayment,390786
"January 16, 2025 01:55",9.99,9448,The French Quarter: A Guide to its 300 Years of History,SwfRedemption,390787
"January 16, 2025 02:06",9.99,9448,The French Quarter: A Guide to its 300 Years of History,SwfRedemption,390790
"January 16, 2025 02:33",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390793
"January 16, 2025 02:35",7.99,3910,Fushimi Inari Shrine: An In-Depth Guide,InAppPurchase,390481
"January 16, 2025 02:51",6.99,10184,Snapshots of Bangkok: A Guide to its Most Picturesque Sights,InAppPurchase,390557
"January 16, 2025 03:38",4.99,667,Artoholic Singapore,InAppPurchase,390798
"January 16, 2025 03:38",5.99,762,The History of Trade in Singapore - from Chinatown to Boat Quay,InAppPurchase,390798
"January 16, 2025 03:38",6.99,10774,Street Art Hunting in Kampong Gelam,InAppPurchase,390798
"January 16, 2025 03:40",7.99,3577,The Mysteries of Milan: From the Duomo to the Royal Palace,InAppPurchase,319732
"January 16, 2025 03:49",19.99,9629,The French Revolution in Paris: A Walking Tour with Context,CouponRedemptionPaid,241629
"January 16, 2025 03:55",6.99,9109,Ottawa‘s hidden history: from lawless outpost to Canada‘s capital,CouponRedemptionResellerReply,390801
"January 16, 2025 04:05",11.99,5404,Everlasting Edo: A Guide to Nihonbashi’s History,InAppPurchase,389365
"January 16, 2025 04:19",9.99,10005,Palaces and Piazzas: The Highlights of Florence,AndroidPayment,390631
"January 16, 2025 04:29",7.99,3215,Secrets of Carmel-by-the-Sea: A Stroll Through Hidden Gems and History,CouponRedemptionResellerReply,390805
"January 16, 2025 04:52",7.99,10450,London’s River Thames: A Guide to its Iconic Bridges,InAppPurchase,390807
"January 16, 2025 05:01",1.99,240,Ngong Ping: Walking with Buddha,StripePayment,390808
"January 16, 2025 05:13",0.0,1402,Museum Audio Guide: Home to South African Wine,FreePayment,390810
"January 16, 2025 06:29",5.99,1888,Cartagena de Indias: From India Catalina to Plaza de Santo Domingo,InAppPurchase,262750
"January 16, 2025 06:29",5.99,1889,Cartagena de Indias: Into the Walls of The City,InAppPurchase,262750
"January 16, 2025 07:02",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390815
"January 16, 2025 07:02",8.99,2738,"A walking tour of Marvellous Melbourne: Birrarung Marr, Block Arcade and beyond",InAppPurchase,217603
"January 16, 2025 07:04",3.99,4219,Stellenbosch's Dorp Street: Discover the Wagon Way to the Cape,InAppPurchase,81640
"January 16, 2025 07:12",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,389827
"January 16, 2025 07:35",9.99,4616,"Derrie Danders: Cityside, Bogside and the Walled City’s West",CouponRedemptionResellerReply,390818
"January 16, 2025 07:35",19.99,10081,Art and Architecture: A Porto Walking Tour with Context,CouponRedemptionCreditReseller,195020
"January 16, 2025 07:47",5.99,9428,Uniquely Utrecht: A Guide to its Charming City Centre,CouponRedemptionResellerReply,390819
"January 16, 2025 07:56",11.99,10067,Spain’s City of Light: Alicante’s History and Highlights,CouponRedemptionResellerReply,390821
"January 16, 2025 08:01",6.99,9138,"Bacchus, Bridges and Bacari: A Cultured Pub Crawl of Venice",InAppPurchase,384712
"January 16, 2025 08:05",8.99,4016,"Hyde Park and Kensington Gardens: Royalty, Relaxation and Rebellion",AndroidPayment,209273
"January 16, 2025 08:10",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390822
"January 16, 2025 08:25",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390824
"January 16, 2025 08:44",6.99,3911,The Best of Bordeaux: A Sightseeing Walk,StripePayment,192568
"January 16, 2025 08:54",6.99,3911,The Best of Bordeaux: A Sightseeing Walk,InAppPurchase,192051
"January 16, 2025 09:00",7.99,11005,Secrets of South Bank: A Stroll around London's Old Port,InAppPurchase,383853
"January 16, 2025 09:10",9.99,8476,The Jewel of the Roman Renaissance: A St Peter’s Basilica Audio Guide,AndroidPayment,390697
"January 16, 2025 09:12",8.99,7429,A Miracle from the Rubble: Warsaw Old Town Walking Tour,InAppPurchase,271482
"January 16, 2025 09:16",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390827
"January 16, 2025 09:21",11.99,6255,"Lake District Driving Tour: A Guide to Scenic Ambleside, Keswick and Ullswater",StripePayment,390826
"January 16, 2025 09:22",7.99,8044,"In Love With Valencia: A Tour of Its Landmarks, Markets and Art",InAppPurchase,187100
"January 16, 2025 09:22",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,368149
"January 16, 2025 09:23",11.99,7579,Between Two Gates: A Valencia Walking Tour from Torres de Serranos to de Quart,InAppPurchase,187100
"January 16, 2025 09:24",8.99,3645,Chania's Turbulent History: A Tour of the Old Town,CouponRedemptionResellerReply,390828
"January 16, 2025 09:24",8.99,3645,Chania's Turbulent History: A Tour of the Old Town,CouponRedemptionResellerReply,390829
"January 16, 2025 09:24",8.99,6182,London’s Royal Parks: Primrose Hill and Regent’s Park,InAppPurchase,368149
"January 16, 2025 09:30",7.99,5611,Tewkesbury Tales: From Tewkesbury Abbey to Victoria Gardens,SwfRedemption,362085
"January 16, 2025 09:31",7.99,7577,Hamburg Walking Tour: History and Highlights from an Ancient Port City,SwfRedemption,315561
"January 16, 2025 09:34",19.99,8729,Paris‘ Left Bank Tour with Context: From Notre Dame to the Latin Quarter,CouponRedemptionPaid,241629
"January 16, 2025 09:52",8.99,852,The Heart of Venice,InAppPurchase,385972
